topic,term,ground_truth,method,domain,prediction,candidates,exact_match,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-2049,testing,assessment,mas_langgraph,Psychology,Assessment,"[""Screening"", ""Assessment"", ""Evaluation"", ""Validation"", ""Analysis""]",True,1.0,1.0,True,True
topic-1804,theology,divinity studies,mas_langgraph,Religion Studies,Philosophy of Religion,"[""Philosophy of Religion"", ""Religious Studies"", ""Faith"", ""Divinity"", ""Mysticism""]",False,0.21052631578947367,0.502439558506012,False,False
topic-1907,Thomas Aquinas,Scholastic philosopher,mas_langgraph,Theology,St. Thomas,"[""St. Thomas"", ""St. Augustine of Hippo""]",False,0.3870967741935484,0.17415384948253632,False,False
topic-8981,temporary work,short-term employment,mas_langgraph,Economics,Temporary position,"[""Temporary position"", ""Contract labor"", ""Short-term employment"", ""Ad-hoc employment"", ""Interim placement""]",False,0.368421052631579,0.2585066556930542,True,True
topic-3264,time series,chronological data,mas_langgraph,Statistics,Sequence data,"[""Series of observations"", ""Temporal pattern"", ""Sequence data""]",False,0.4516129032258065,0.6363153457641602,False,False
topic-5121,applied econometrics,practical econometrics,mas_langgraph,Economics,Econometric methodology,"[""Econometric methodology"", ""Quantitative economic analysis"", ""Statistical economics"", ""Economic modeling"", ""Empirical macroeconomics"", ""Macroeconometric modeling""]",False,0.48888888888888893,0.8150622248649597,False,False
topic-5803,applied linguistics,practical linguistics,mas_langgraph,Linguistics,Sociolinguistics,"[""Sociolinguistics"", ""Lexicography"", ""Discourse analysis"", ""Speech communication""]",False,0.7027027027027026,0.5481137037277222,False,False
topic-5701,computer applications,software applications,mas_langgraph,Computer Science,Software systems,"[""Software systems"", ""Information systems"", ""Algorithmic frameworks"", ""Technological solutions""]",False,0.5945945945945945,0.7794819474220276,False,False
topic-1807,tourism,travel industry,mas_langgraph,Geography and Tourism,Travel,"[""Travel"", ""Leisure"", ""Pilgrimage"", ""Vacation"", ""Recreation""]",False,0.5714285714285714,0.7375842928886414,False,False
topic-16803,Tourism in protected areas,eco-tourism,mas_langgraph,Environmental Management,Nature-based tourism,"[""Nature-based tourism"", ""Ecotourism"", ""Responsible wildlife viewing""]",False,0.5517241379310345,0.6294406652450562,True,True
topic-2319,tradition and innovation/modernization,heritage and progress,mas_langgraph,Anthropology,Practices,"[""Practices"", ""Cultural heritage"", ""Conventions"", ""Rituals"", ""Customs"", ""Norms""]",False,0.2666666666666667,0.2950480580329895,False,False
topic-3273,transition economics,transformation economics,mas_langgraph,Economics,Economic restructuring,"[""Economic restructuring"", ""Post-communist economics"", ""Market-oriented reforms"", ""State-led development""]",False,0.39130434782608686,0.6781159043312073,False,False
topic-1809,transport,conveyance,mas_langgraph,Transportation Engineering,Mobility,"[""Mobility"", ""Shuttle"", ""Transfer"", ""Conveyance""]",False,0.2222222222222222,0.2349674552679062,False,True
topic-7141,triad model,three-part model,mas_langgraph,Psychology,Triple model,"[""Triple model"", ""Three-part model"", ""Componential model"", ""Tripartite model""]",False,0.6666666666666667,0.67524254322052,True,True
topic-1811,turkish,Anatolian,mas_langgraph,Anthropology,Turkic,"[""Turkic"", ""Ottoman"", ""Islamic""]",False,0.2666666666666667,0.8077218532562256,False,False
topic-1985,turkish migrants,Turkish immigrants,mas_langgraph,Demography,Migrant Turks,"[""Migrant Turks"", ""Immigrants from Turkey"", ""Turkish diaspora""]",False,0.5161290322580645,0.8567869067192078,False,False
topic-1812,bilingualism and multilingualism,multiple language proficiency,mas_langgraph,Linguistics,Multilingual proficiency,"[""Multilingual proficiency"", ""Language competence"", ""Polyglotism""]",False,0.8301886792452831,0.8748921155929565,False,False
topic-3281,bilingualism,dual language proficiency,mas_langgraph,Linguistics/Social Sciences,Multilingualism,"[""Multilingualism"", ""Language proficiency"", ""Biculturalism"", ""Lingua franca"", ""Polyglotism""]",False,0.4,0.5411142706871033,False,False
topic-3107,outsourcing,Subcontracting,mas_langgraph,Economics,Offshoring,"[""Offshoring"", ""Externalization"", ""Contracting out"", ""Subcontracting""]",False,0.5,0.1598750799894333,False,True
topic-1813,publishing companies,publishing houses,mas_langgraph,Business and Economics,Publishing houses,"[""Publishing houses"", ""Book publishers"", ""Trade publishers"", ""Academic presses""]",True,1.0,1.0,True,True
topic-1814,benefits,welfare payments,mas_langgraph,Psychology,Advantages,"[""Advantages"", ""Positive effects"", ""Gains""]",False,0.3846153846153846,0.23904764652252197,False,False
topic-13581,ostracism,social exclusion,mas_langgraph,Psychology,Alienation,"[""Alienation"", ""Discrimination"", ""Social Isolation"", ""Isolation"", ""Marginalization"", ""Exclusion""]",False,0.4615384615384615,0.3118245601654053,False,False
topic-16962,education in skills,skills training,mas_langgraph,Vocational Training,Training,"[""Training"", ""Expertise"", ""Apprenticeship"", ""Development"", ""Workshop""]",False,0.6956521739130435,0.816752552986145,False,False
topic-1815,trade unions,labor unions,mas_langgraph,Sociology,Collective bargaining bodies,"[""Collective bargaining bodies"", ""Labor organizations"", ""Employee associations"", ""Worker cooperatives"", ""Guilds""]",False,0.35,0.6548823714256287,False,False
topic-11386,Vatican II,Second Vatican Council,mas_langgraph,Religion History,Second Ecumenical Council,"[""Second Ecumenical Council"", ""Ecumenical Council"", ""Oecumenical Council"", ""Conciliar Council""]",False,0.7659574468085107,0.780540943145752,False,False
topic-2521,auctions,bidding,mas_langgraph,Economics,Bidding,"[""Bidding"", ""Sales"", ""Negotiation""]",True,1.0,1.0,True,True
topic-3287,auction theory,Bidding Theory,mas_langgraph,Economics,Bidding behavior,"[""Bidding behavior"", ""Price competition"", ""Game theory"", ""Market equilibrium analysis"", ""Mechanism design""]",False,0.7333333333333334,0.8797352313995361,False,False
topic-1816,corporate income tax,company tax,mas_langgraph,Economics,Company tax,"[""Company tax"", ""Business tax"", ""Revenue tax"", ""Enterprise tax"", ""Profit tax"", ""Tax on profits""]",True,1.0,1.0,True,True
topic-4039,law of obligations,contract law,mas_langgraph,Law,Contractual duty,"[""Contractual duty"", ""Fiduciary obligation"", ""Duty of performance""]",False,0.6428571428571428,0.6807504892349243,False,False
topic-2339,comparison between traditional and new media,media comparison,mas_langgraph,Communication Studies,Media convergence,"[""Media convergence"", ""Digital versus analog media"", ""Intermedia analysis"", ""Print to digital shift""]",False,0.6060606060606061,0.564751923084259,False,False
topic-3298,ageing,population aging,mas_langgraph,Gerontology,Aging,"[""Aging"", ""Deterioration"", ""Senescence"", ""Atrophy""]",False,0.4761904761904761,0.7394177913665771,False,False
topic-2309,"the relationship between the individual, the community and the state",social contract,mas_langgraph,Sociology,State society interface,"[""State society interface"", ""Collective social unit"", ""Social group formation"", ""Public private nexus""]",False,0.5263157894736843,0.2611336410045624,False,False
topic-2308,"the relationship between politics, economy and ethics",political-economic ethics,mas_langgraph,Political Economy,Ethical Governance,"[""Ethical Governance"", ""Administrative Ethics"", ""Governance"", ""Social Contract"", ""Public Policy""]",False,0.4285714285714286,0.6125779151916504,False,False
topic-2221,the relation between science and philosophy,science-philosophy interface,mas_langgraph,Philosophy of Science,Analytical philosophy of science,"[""Analytical philosophy of science"", ""Epistemological analysis"", ""Critical rationalism""]",False,0.576271186440678,0.22599589824676514,False,False
topic-2127,fatigue,tiredness,mas_langgraph,Psychology,Tiredness,"[""Tiredness"", ""Exhaustion"", ""Burnout"", ""Lethargy""]",True,1.0,1.0,True,True
topic-1824,tax on wealth/wealth tax,asset tax,mas_langgraph,Economics,Wealth surtax,"[""Wealth surtax"", ""Surplus value tax"", ""Capital levy"", ""Estate charge""]",False,0.5454545454545454,0.36415863037109375,False,False
topic-16884,Resurrection,rebirth,mas_langgraph,Religious Studies,Revival,"[""Revival"", ""Rebirth"", ""Restoration"", ""Anastasis""]",False,0.4285714285714286,0.5064466595649719,True,True
topic-5881,reporting,financial reporting,mas_langgraph,Psychology,Disclosure,"[""Reporting"", ""Disclosure"", ""Communication"", ""Expression""]",False,0.3448275862068966,0.43114617466926575,False,False
topic-5123,addiction,dependency,mas_langgraph,Psychology,Compulsion,"[""Compulsion"", ""Craving"", ""Dependence"", ""Fixation""]",False,0.19999999999999996,0.34731796383857727,False,False
topic-9021,addiction care,substance abuse treatment,mas_langgraph,Healthcare,Substance abuse treatment,"[""Substance abuse treatment"", ""Supportive care"", ""Counseling services"", ""Rehabilitation services"", ""Behavioral therapy"", ""Treatment programs""]",True,1.0,1.0,True,True
topic-7645,mentally handicapped persons,intellectually disabled persons,mas_langgraph,academic taxonomy,,[],False,0.0,0.0,False,False
topic-3623,trust,confidence,mas_langgraph,Psychology,Faith,"[""Faith"", ""Fidelity"", ""Confidence"", ""Belief"", ""Assurance"", ""Reliability"", ""Credulity""]",False,0.2666666666666667,0.39646100997924805,True,True
topic-5547,replacement models,substitution models,mas_langgraph,Economics,Substitute models,"[""Substitute models"", ""Alternative models"", ""Surrogate models""]",False,0.8888888888888888,0.8722847104072571,False,False
topic-3469,insurance,coverage,mas_langgraph,Economics,Indemnity coverage,"[""Indemnity coverage"", ""Financial protection"", ""Risk management"", ""Compensation plan"", ""Safety net provision""]",False,0.6153846153846154,0.6230485439300537,False,False
topic-2489,actuarial mathematics,Actuarial science,mas_langgraph,Mathematics,Probability theory,"[""Quantitative analysis"", ""Probability theory"", ""Statistical inference""]",False,0.2857142857142857,0.19413043558597565,False,False
topic-1827,welfare states,social safety nets,mas_langgraph,Sociology,Social democracies,"[""Socialist welfare systems"", ""Social democracies"", ""Public service economies"", ""Egalitarian societies"", ""Nordic models""]",False,0.5555555555555556,0.2595936357975006,False,False
topic-5564,victimology,study of victims,mas_langgraph,Sociology,Social Victimhood,"[""Social Victimhood"", ""Social Harm Research""]",False,0.5454545454545454,0.596638560295105,False,False
topic-14021,Victorian Literature,19th-century British literature,mas_langgraph,English Literature,High Victorian Fiction,"[""High Victorian Fiction"", ""Victorian Age Writing"", ""Gothic Fiction""]",False,0.34615384615384615,0.6478293538093567,False,False
topic-2301,visual perception,sight perception,mas_langgraph,Psychology,Perception of visual stimuli,"[""Perception of visual stimuli"", ""Sight perception"", ""Cognitive interpretation of visual information"", ""Visual awareness""]",False,0.4545454545454546,0.8026248216629028,True,True
topic-1,Refugee law,Asylum law,mas_langgraph,Law,Asylum law,"[""Asylum law"", ""Immigration law"", ""Forced migration law"", ""Sanctuary law"", ""Protection law"", ""Statelessness law""]",True,1.0,1.0,True,True
topic-3951,history of international law,international legal history,mas_langgraph,International Relations,International jurisprudence,"[""International jurisprudence"", ""Law of nations"", ""Global legal order"", ""International relations theory"", ""Global governance"", ""Statecraft and diplomacy""]",False,0.6296296296296297,0.7778918743133545,False,False
topic-1829,popular culture,mass culture,mas_langgraph,Sociology of Culture,Cultural mainstream,"[""Cultural mainstream"", ""Consumer culture"", ""Mass media"", ""Public sphere"", ""Media landscape""]",False,0.4516129032258065,0.5423344373703003,False,False
topic-1830,inventory management,stock control,mas_langgraph,Operations Research,Inventory allocation,"[""Inventory allocation"", ""Stock management"", ""Supply chain optimization"", ""Procurement planning"", ""Distribution scheduling""]",False,0.36363636363636365,0.4987243413925171,False,False
topic-5542,inventory systems,stock management,mas_langgraph,Operations Research,Inventory management protocols,"[""Inventory management protocols"", ""Supply chain management systems"", ""Warehouse management systems"", ""Production control systems""]",False,0.5652173913043479,0.5866486430168152,False,False
