topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,recall_at_3,recall_at_5,precision_at_5,mrr,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-2519,asylum seekers,refugees,supervisor,asylum,"[""asylum"", ""refugees"", ""refugee"", ""orphans' asylum"", ""migrants""]",5,7.894160509109497,False,True,True,True,0.2,0.5,1.0,1.0,True,True
topic-1309,asset liability management,balance sheet management,supervisor,Asset and Liability Management,"[""Asset and Liability Management"", ""Financial Risk Management"", ""liabilities"", ""liability insurance"", ""limited liability""]",5,6.884016990661621,False,False,False,False,0.0,0.0,0.653061224489796,0.4308308959007263,False,False
topic-21,attitudes,mindset,supervisor,attitude,"[""attitude"", ""mental attitude"", ""defensive attitude"", ""perceived"", ""persuasiveness""]",5,7.485992193222046,False,False,False,False,0.0,0.0,0.4,0.5549201369285583,False,False
topic-6701,auditory perception,hearing perception,supervisor,Auditory processing,"[""Auditory processing"", ""sound perception"", ""auditory sense"", ""auditory sensation"", ""auditory""]",5,5.072591066360474,False,False,False,False,0.0,0.0,0.7058823529411764,0.8340710997581482,False,False
topic-3542,augustine,St. Augustine,supervisor,st. augustine,"[""st. augustine"", ""saint augustine"", ""augustine of hippo"", ""st. augustine grass"", ""aristotle""]",5,5.407659530639648,True,True,True,True,0.2,1.0,1.0,1.0,True,True
topic-1313,automatic language analysis,computational linguistics,supervisor,Automated Text Analysis,"[""Automated Text Analysis"", ""Linguistic Analysis"", ""Language Pattern Recognition"", ""machine language"", ""Machine Learning for Language""]",5,5.206337213516235,False,False,False,False,0.0,0.0,0.5,0.6951192617416382,False,False
topic-3966,automation,mechanization,supervisor,automated,"[""automated"", ""automate"", ""automaton"", ""automatise"", ""automat""]",5,6.116767168045044,False,False,False,False,0.0,0.0,0.4545454545454546,0.3478711545467376,False,False
topic-1905,autonomy and moral,self-governance and ethics,supervisor,autonomy,"[""autonomy"", ""independence and morality"", ""self-determination and ethics"", ""moralisation"", ""morality""]",5,5.470106840133667,False,False,False,False,0.0,0.0,0.7636363636363638,0.7078932523727417,False,False
topic-2527,bank - firm relationships,financial partnerships,supervisor,bank-depositor relation,"[""bank-depositor relation"", ""banking industry"", ""bank holding company"", ""banking company"", ""banking""]",5,6.7533464431762695,False,False,False,False,0.0,0.0,0.3783783783783784,0.5312314033508301,False,False
topic-5721,banking law,financial law,supervisor,Banking Legislation,"[""Banking Legislation"", ""banking"", ""banking concern"", ""banking game"", ""banking system""]",5,8.40395212173462,False,False,False,False,0.0,0.0,0.4,0.6591087579727173,False,False
topic-1316,banking systems,financial systems,supervisor,banking system,"[""banking system"", ""banking"", ""Banking Infrastructure"", ""banking industry"", ""Financial Systems""]",5,8.491194248199463,False,True,False,True,0.2,0.2,1.0,1.000000238418579,False,True
topic-1318,primary education,elementary education,supervisor,secondary education,"[""secondary education"", ""primary school"", ""elementary education"", ""education"", ""educational""]",5,4.990498065948486,False,True,True,True,0.2,0.3333333333333333,1.0,1.000000238418579,True,True
topic-5221,bayesian statistics,Bayesian inference,supervisor,bayesian,"[""bayesian"", ""bayes' theorem"", ""bayes' postulate"", ""statistics"", ""Probabilistic inference""]",5,9.720333576202393,False,False,False,False,0.0,0.0,0.6829268292682926,0.90566885471344,False,False
topic-4283,corporate policy and strategy,business strategy,supervisor,Corporate Vision,"[""Corporate Vision"", ""corporate investor"", ""corporate finance"", ""Strategic Direction"", ""economic policy""]",5,5.173866510391235,False,False,False,False,0.0,0.0,0.3888888888888888,0.6934701800346375,False,False
topic-1998,business communication and ethics,corporate communication ethics,supervisor,Corporate Ethics,"[""Corporate Ethics"", ""ethics"", ""Professional Communication"", ""Organizational Communication"", ""ethical""]",5,6.667913436889648,False,False,False,False,0.0,0.0,0.6956521739130435,0.8386577367782593,False,False
topic-5551,business modelling,business analytics,supervisor,modelling,"[""modelling"", ""modeling"", ""Business Strategy"", ""business relation"", ""business organisation""]",5,5.131003379821777,False,False,False,False,0.0,0.0,0.717948717948718,0.506914496421814,False,False
topic-1320,business economics,managerial economics,supervisor,economics,"[""economics"", ""economic"", ""commercial economics"", ""organizational economics"", ""management economics""]",5,5.07642674446106,False,False,False,False,0.0,0.0,0.8,0.9093148708343506,False,False
topic-1321,business ethics,corporate ethics,supervisor,ethics,"[""ethics"", ""Moral Business Practices"", ""ethical"", ""Ethical Management"", ""ethically""]",5,4.999626159667969,False,False,False,False,0.0,0.0,0.5454545454545454,0.7825384140014648,False,False
topic-2532,business studies,business administration,supervisor,business school,"[""business school"", ""Management Studies"", ""business firm"", ""business"", ""business enterprise""]",5,5.001788854598999,False,False,False,False,0.0,0.0,0.6190476190476191,0.6872696876525879,False,False
topic-15222,Firm relocation,business relocation,supervisor,relocation,"[""relocation"", ""relocate"", ""moving company"", ""Company move"", ""relocated""]",5,5.092448711395264,False,False,False,False,0.0,0.0,0.6896551724137931,0.8614787459373474,False,False
topic-7801,companies,businesses,supervisor,company,"[""company"", ""corporations"", ""corporate"", ""firms"", ""corporation""]",5,5.087924957275391,False,False,False,False,0.0,0.0,0.2727272727272727,0.7483863830566406,False,False
topic-8685,bounded rationality,limited rationality,supervisor,Limited Rationality,"[""Limited Rationality"", ""Restricted Rationality"", ""Constrained Rationality"", ""rationality"", ""rational""]",5,10.535897731781006,True,True,True,True,0.2,1.0,1.0,1.0000001192092896,True,True
topic-5681,information systems management,IT management,supervisor,Information Technology Management,"[""Information Technology Management"", ""Organizational Information Systems"", ""information system"", ""information technology"", ""information science""]",5,5.182467937469482,False,False,False,False,0.0,0.0,0.5652173913043479,0.77135169506073,False,False
topic-2536,taxes,levies,supervisor,tax,"[""tax"", ""taxation"", ""taxable"", ""tax revenue"", ""tax law""]",5,8.529897212982178,False,False,False,False,0.0,0.0,0.3529411764705882,0.2968125641345978,False,False
topic-1327,tax law,fiscal law,supervisor,tax,"[""tax"", ""Tax Legislation"", ""taxation"", ""tax policy"", ""taxable""]",5,5.110968351364136,False,False,False,False,0.0,0.0,0.3199999999999999,0.6434149742126465,False,False
topic-1328,investment,investing,supervisor,investing,"[""investing"", ""invest"", ""investiture"", ""investment funds"", ""investor""]",5,6.185418844223023,True,True,True,True,0.2,1.0,1.0,1.0,True,True
topic-11441,investor behaviour,Investor psychology,supervisor,Investment behavior,"[""Investment behavior"", ""investor"", ""corporate investor"", ""investment"", ""investing""]",5,11.223483085632324,False,False,False,False,0.0,0.0,0.5925925925925926,0.7401723861694336,False,False
topic-6461,mutual fund,investment fund,supervisor,mutual fund company,"[""mutual fund company"", ""investment funds"", ""trust fund"", ""monetary fund"", ""hedge fund""]",5,5.238314628601074,False,False,False,False,0.0,0.0,0.967741935483871,0.9408271312713624,False,False
topic-1331,policy evaluation,policy analysis,supervisor,Policy Assessment,"[""Policy Assessment"", ""policy-making"", ""evaluation"", ""Policymaking Assessment"", ""policy change""]",5,5.087560415267944,False,False,False,False,0.0,0.0,0.6428571428571428,0.8275654315948486,False,False
topic-4681,mediation,conflict resolution,supervisor,mediated,"[""mediated"", ""mediator"", ""intermediation"", ""intermediator"", ""delegation""]",5,5.074472904205322,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684319198131561,False,False
topic-9022,assertive outreach,proactive engagement,supervisor,assertiveness training,"[""assertiveness training"", ""outreach"", ""assertive"", ""assertiveness"", ""self-assertive""]",5,5.377765893936157,False,False,False,False,0.0,0.0,0.4242424242424242,0.3338587582111358,False,False
topic-2541,berber language,Tamazight,supervisor,Berber dialect,"[""Berber dialect"", ""berber"", ""berbers"", ""arab-berbers"", ""berberis""]",5,5.167369604110718,False,False,False,False,0.0,0.0,0.1904761904761904,0.2037221938371658,False,False
topic-1997,occupational ethics,professional ethics,supervisor,Occupational Morality,"[""Occupational Morality"", ""occupational"", ""Professional Ethics"", ""ethics"", ""occupational hazard""]",5,8.461527347564697,False,True,True,True,0.2,0.3333333333333333,1.0,1.0,True,True
topic-15902,Occupational ethics for ministers,ministerial ethics,supervisor,Pastoral ethics,"[""Pastoral ethics"", ""Moral governance in ministry"", ""Ministerial conduct"", ""ministerial"", ""ethics""]",5,5.150186538696289,False,False,False,False,0.0,0.0,0.7586206896551724,0.7861636281013489,False,False
topic-4353,occupational diseases,work-related illnesses,supervisor,occupational disease,"[""occupational disease"", ""Occupational Health Hazards"", ""Industrial Diseases"", ""occupational hazard"", ""occupational""]",5,12.100118398666382,False,False,False,False,0.0,0.0,0.3902439024390244,0.6404116153717041,False,False
topic-16804,protected species,endangered species,supervisor,threatened species,"[""threatened species"", ""endangered species"", ""conservation species"", ""protected"", ""vulnerable species""]",5,5.166576385498047,False,True,True,True,0.2,0.5,1.0,1.0000001192092896,True,True
topic-2542,decision theory,decision analysis,supervisor,decision maker,"[""decision maker"", ""information theory"", ""decision making"", ""decision table"", ""decision""]",5,9.248720169067385,False,False,False,False,0.0,0.0,0.7096774193548387,0.6930965185165405,False,False
topic-2643,decision support systems,decision aid systems,supervisor,Intelligent Decision Support Systems,"[""Intelligent Decision Support Systems"", ""support system"", ""Expert Systems"", ""information system"", ""life-support system""]",5,7.077719449996948,False,False,False,False,0.0,0.0,0.6071428571428572,0.6702218055725098,False,False
topic-6807,decision making,decision process,supervisor,decision maker,"[""decision maker"", ""decision"", ""choice-making"", ""deciding"", ""final decision""]",5,5.089199542999268,False,False,False,False,0.0,0.0,0.6666666666666667,0.7644883990287781,False,False
topic-1337,information management and technology,information systems management,supervisor,Information Technology Management,"[""Information Technology Management"", ""information technology"", ""information science"", ""information system"", ""Digital Resource Management""]",5,5.28741979598999,False,False,False,False,0.0,0.0,0.7936507936507937,0.8579187393188477,False,False
topic-1338,administrative reform,bureaucratic reform,supervisor,administrative,"[""administrative"", ""reform"", ""administration"", ""administrative official"", ""reformism""]",5,9.312859535217283,False,False,False,False,0.0,0.0,0.48,0.7082750797271729,False,False
topic-1340,management of non-profit organisations,non-profit management,supervisor,nonprofit organization,"[""nonprofit organization"", ""non-profit-making"", ""Not-for-Profit Administration"", ""Nonprofit Governance"", ""nongovernmental organization""]",5,5.126877784729004,False,False,False,False,0.0,0.0,0.736842105263158,0.8328506946563721,False,False
topic-1341,public administration,administrative organisation,supervisor,administration,"[""administration"", ""Bureaucratic Administration"", ""administrative"", ""public office"", ""Administrative Management""]",5,6.574357986450195,False,False,False,False,0.0,0.0,0.7307692307692308,0.8929915428161621,False,False
topic-3792,administrative procedural law,administrative litigation,supervisor,administrative law,"[""administrative law"", ""Procedural Law"", ""Administrative Regulation"", ""administrative official"", ""bureaucratic procedure""]",5,9.392876625061035,False,False,False,False,0.0,0.0,0.84,0.7647266387939453,False,False
topic-8942,consciousness,awareness,supervisor,conscious,"[""conscious"", ""self-consciousness"", ""stream of consciousness"", ""unconsciousness"", ""unconscious mind""]",5,7.620867013931274,False,False,False,False,0.0,0.0,0.375,0.5643447637557983,False,False
topic-2278,bible (studies),biblical studies,supervisor,bible,"[""bible"", ""Religious Studies"", ""Old Testament Research"", ""christian bible"", ""biblical""]",5,5.388049840927124,False,False,False,False,0.0,0.0,0.6666666666666667,0.7717266082763672,False,False
topic-2332,bible as literature,scriptural literature,supervisor,literature,"[""literature"", ""bible"", ""Sacred Literature"", ""king james bible"", ""christian bible""]",5,6.24853253364563,False,False,False,False,0.0,0.0,0.736842105263158,0.6925202012062073,False,False
topic-16882,Bible and culture,scriptural influence on culture,supervisor,Cultural Scripture,"[""Cultural Scripture"", ""bible"", ""biblical"", ""christian bible"", ""Faith-Based Culture""]",5,5.154647350311279,False,False,False,False,0.0,0.0,0.4897959183673469,0.5649007558822632,False,False
topic-2330,bible translations,scripture translations,supervisor,biblical latin,"[""biblical latin"", ""Biblical interpretations"", ""hebrew scripture"", ""new english bible"", ""testament""]",5,4.958406448364258,False,False,False,False,0.0,0.0,0.5217391304347826,0.7526810169219971,False,False
topic-1344,bible studies; exegesis,Bible interpretation,supervisor,exegesis,"[""exegesis"", ""exegetical"", ""exegetic"", ""Biblical Exposition"", ""Sacred Scripture Study""]",5,6.940088748931885,False,False,False,False,0.0,0.0,0.5641025641025641,0.6107914447784424,False,False
topic-1346,bible studies; new testament,New Testament studies,supervisor,new testament,"[""new testament"", ""Testamentary Studies"", ""old testament"", ""testament"", ""New Testament Exegesis""]",5,11.080178499221802,False,False,False,False,0.0,0.0,0.8292682926829268,0.879108190536499,False,False
topic-1348,biodiversity,natural diversity,supervisor,biotic diversity,"[""biotic diversity"", ""ecological diversity"", ""taxonomic diversity"", ""diversity"", ""species""]",5,11.56287121772766,False,False,False,False,0.0,0.0,0.6923076923076923,0.8920374512672424,False,False
topic-12123,"Blanchot, Maurice (1907-2003)",literary philosopher,supervisor,blanc,"[""blanc"", ""maurice chevalier"", ""maurice de vlaminck"", ""chenin blanc"", ""mont blanc""]",5,7.46675968170166,False,False,False,False,0.0,0.0,0.3783783783783784,0.2858013808727264,False,False
